 time            V("/vd1")       V("/vd2")       V("/vtemp")     V("/vload")    
 3.53950000e+01  4.99909793e+00  1.52882363e+00  1.00000000e+00  4.97553539e+00 
 3.54050000e+01  4.99912574e+00  1.52882276e+00  1.00000000e+00  4.97553539e+00 
 3.54150000e+01  4.99909793e+00  1.52882363e+00  1.00000000e+00  4.97553539e+00 
 3.54250000e+01  4.99912573e+00  1.52882276e+00  1.00000000e+00  4.97553539e+00 
 3.54350000e+01  4.99909794e+00  1.52882363e+00  1.00000000e+00  4.97553539e+00 
 3.54450000e+01  4.99912573e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.54550000e+01  4.99909794e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.54650000e+01  4.99912573e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.54750000e+01  4.99909794e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.54850000e+01  4.99912572e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.54950000e+01  4.99909795e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.55050000e+01  4.99912572e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.55150000e+01  4.99909795e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.55250000e+01  4.99912571e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.55350000e+01  4.99909796e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.55450000e+01  4.99912571e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.55550000e+01  4.99909796e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.55650000e+01  4.99912571e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.55750000e+01  4.99909797e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.55850000e+01  4.99912570e+00  1.52882275e+00  1.00000000e+00  4.97553539e+00 
 3.55950000e+01  4.99909797e+00  1.52882364e+00  1.00000000e+00  4.97553539e+00 
 3.56050000e+01  4.99912570e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.56150000e+01  4.99909797e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.56250000e+01  4.99912569e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.56350000e+01  4.99909798e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.56450000e+01  4.99912569e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.56550000e+01  4.99909798e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.56650000e+01  4.99912568e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.56750000e+01  4.99909799e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.56850000e+01  4.99912568e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.56950000e+01  4.99909799e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.57050000e+01  4.99912568e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.57150000e+01  4.99909799e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.57250000e+01  4.99912567e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.57350000e+01  4.99909800e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.57450000e+01  4.99912567e+00  1.52882274e+00  1.00000000e+00  4.97553539e+00 
 3.57550000e+01  4.99909800e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.57650000e+01  4.99912566e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.57750000e+01  4.99909801e+00  1.52882365e+00  1.00000000e+00  4.97553539e+00 
 3.57850000e+01  4.99912566e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.57950000e+01  4.99909801e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.58050000e+01  4.99912566e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.58150000e+01  4.99909801e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.58250000e+01  4.99912565e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.58350000e+01  4.99909802e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.58450000e+01  4.99912565e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.58550000e+01  4.99909802e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.58650000e+01  4.99912564e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.58750000e+01  4.99909803e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.58850000e+01  4.99912564e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.58950000e+01  4.99909803e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.59050000e+01  4.99912564e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.59150000e+01  4.99909804e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.59250000e+01  4.99912563e+00  1.52882273e+00  1.00000000e+00  4.97553539e+00 
 3.59350000e+01  4.99909804e+00  1.52882366e+00  1.00000000e+00  4.97553539e+00 
 3.59450000e+01  4.99912563e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.59550000e+01  4.99909804e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.59650000e+01  4.99912562e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.59750000e+01  4.99909805e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.59850000e+01  4.99912562e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.59950000e+01  4.99909805e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.60050000e+01  4.99912561e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.60150000e+01  4.99909806e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.60250000e+01  4.99912561e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.60350000e+01  4.99909806e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.60450000e+01  4.99912561e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.60550000e+01  4.99909806e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.60650000e+01  4.99912560e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.60750000e+01  4.99909807e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.60850000e+01  4.99912560e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.60950000e+01  4.99909807e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.61050000e+01  4.99912559e+00  1.52882272e+00  1.00000000e+00  4.97553539e+00 
 3.61150000e+01  4.99909808e+00  1.52882367e+00  1.00000000e+00  4.97553539e+00 
 3.61250000e+01  4.99912559e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.61350000e+01  4.99909808e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.61450000e+01  4.99912559e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.61550000e+01  4.99909809e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.61650000e+01  4.99912558e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.61750000e+01  4.99909809e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.61850000e+01  4.99912558e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.61950000e+01  4.99909809e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.62050000e+01  4.99912557e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.62150000e+01  4.99909810e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.62250000e+01  4.99912557e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.62350000e+01  4.99909810e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.62450000e+01  4.99912556e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.62550000e+01  4.99909811e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.62650000e+01  4.99912556e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.62750000e+01  4.99909811e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.62850000e+01  4.99912556e+00  1.52882271e+00  1.00000000e+00  4.97553539e+00 
 3.62950000e+01  4.99909811e+00  1.52882368e+00  1.00000000e+00  4.97553539e+00 
 3.63050000e+01  4.99912555e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.63150000e+01  4.99909812e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.63250000e+01  4.99912555e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.63350000e+01  4.99909812e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.63450000e+01  4.99912554e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.63550000e+01  4.99909813e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.63650000e+01  4.99912554e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.63750000e+01  4.99909813e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.63850000e+01  4.99912553e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.63950000e+01  4.99909814e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.64050000e+01  4.99912553e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.64150000e+01  4.99909814e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.64250000e+01  4.99912553e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.64350000e+01  4.99909814e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.64450000e+01  4.99912552e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.64550000e+01  4.99909815e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.64650000e+01  4.99912552e+00  1.52882270e+00  1.00000000e+00  4.97553539e+00 
 3.64750000e+01  4.99909815e+00  1.52882369e+00  1.00000000e+00  4.97553539e+00 
 3.64850000e+01  4.99912551e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.64950000e+01  4.99909816e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.65050000e+01  4.99912551e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.65150000e+01  4.99909816e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.65250000e+01  4.99912551e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.65350000e+01  4.99909817e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.65450000e+01  4.99912550e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.65550000e+01  4.99909817e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.65650000e+01  4.99912550e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.65750000e+01  4.99909817e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.65850000e+01  4.99912549e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.65950000e+01  4.99909818e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.66050000e+01  4.99912549e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.66150000e+01  4.99909818e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.66250000e+01  4.99912548e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.66350000e+01  4.99909819e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.66450000e+01  4.99912548e+00  1.52882269e+00  1.00000000e+00  4.97553539e+00 
 3.66550000e+01  4.99909819e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.66650000e+01  4.99912548e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.66750000e+01  4.99909820e+00  1.52882370e+00  1.00000000e+00  4.97553539e+00 
 3.66850000e+01  4.99912547e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.66950000e+01  4.99909820e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.67050000e+01  4.99912547e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.67150000e+01  4.99909820e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.67250000e+01  4.99912546e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.67350000e+01  4.99909821e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.67450000e+01  4.99912546e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.67550000e+01  4.99909821e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.67650000e+01  4.99912545e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.67750000e+01  4.99909822e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.67850000e+01  4.99912545e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.67950000e+01  4.99909822e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.68050000e+01  4.99912545e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.68150000e+01  4.99909822e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.68250000e+01  4.99912544e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.68350000e+01  4.99909823e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.68450000e+01  4.99912544e+00  1.52882268e+00  1.00000000e+00  4.97553539e+00 
 3.68550000e+01  4.99909823e+00  1.52882371e+00  1.00000000e+00  4.97553539e+00 
 3.68650000e+01  4.99912543e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.68750000e+01  4.99909824e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.68850000e+01  4.99912543e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.68950000e+01  4.99909824e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.69050000e+01  4.99912542e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.69150000e+01  4.99909825e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.69250000e+01  4.99912542e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.69350000e+01  4.99909825e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.69450000e+01  4.99912542e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.69550000e+01  4.99909825e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.69650000e+01  4.99912541e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.69750000e+01  4.99909826e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.69850000e+01  4.99912541e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.69950000e+01  4.99909826e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.70050000e+01  4.99912540e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.70150000e+01  4.99909827e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.70250000e+01  4.99912540e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.70350000e+01  4.99909827e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.70450000e+01  4.99912539e+00  1.52882267e+00  1.00000000e+00  4.97553539e+00 
 3.70550000e+01  4.99909828e+00  1.52882372e+00  1.00000000e+00  4.97553539e+00 
 3.70650000e+01  4.99912539e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.70750000e+01  4.99909828e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.70850000e+01  4.99912539e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.70950000e+01  4.99909828e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.71050000e+01  4.99912538e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.71150000e+01  4.99909829e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.71250000e+01  4.99912538e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.71350000e+01  4.99909829e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.71450000e+01  4.99912537e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.71550000e+01  4.99909830e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.71650000e+01  4.99912537e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.71750000e+01  4.99909830e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.71850000e+01  4.99912536e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.71950000e+01  4.99909831e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.72050000e+01  4.99912536e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.72150000e+01  4.99909831e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.72250000e+01  4.99912536e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.72350000e+01  4.99909831e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.72450000e+01  4.99912535e+00  1.52882266e+00  1.00000000e+00  4.97553539e+00 
 3.72550000e+01  4.99909832e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.72650000e+01  4.99912535e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.72750000e+01  4.99909832e+00  1.52882373e+00  1.00000000e+00  4.97553539e+00 
 3.72850000e+01  4.99912534e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.72950000e+01  4.99909833e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.73050000e+01  4.99912534e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.73150000e+01  4.99909833e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.73250000e+01  4.99912533e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.73350000e+01  4.99909834e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.73450000e+01  4.99912533e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.73550000e+01  4.99909834e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.73650000e+01  4.99912533e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.73750000e+01  4.99909834e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.73850000e+01  4.99912532e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.73950000e+01  4.99909835e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.74050000e+01  4.99912532e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.74150000e+01  4.99909835e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.74250000e+01  4.99912531e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.74350000e+01  4.99909836e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.74450000e+01  4.99912531e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.74550000e+01  4.99909836e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.74650000e+01  4.99912530e+00  1.52882265e+00  1.00000000e+00  4.97553539e+00 
 3.74750000e+01  4.99909837e+00  1.52882374e+00  1.00000000e+00  4.97553539e+00 
 3.74850000e+01  4.99912530e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.74950000e+01  4.99909837e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.75050000e+01  4.99912530e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.75150000e+01  4.99909837e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.75250000e+01  4.99912529e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.75350000e+01  4.99909838e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.75450000e+01  4.99912529e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.75550000e+01  4.99909838e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.75650000e+01  4.99912528e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.75750000e+01  4.99909839e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.75850000e+01  4.99912528e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.75950000e+01  4.99909839e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.76050000e+01  4.99912527e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.76150000e+01  4.99909840e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.76250000e+01  4.99912527e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.76350000e+01  4.99909840e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.76450000e+01  4.99912527e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.76550000e+01  4.99909840e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.76650000e+01  4.99912526e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.76750000e+01  4.99909841e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.76850000e+01  4.99912526e+00  1.52882264e+00  1.00000000e+00  4.97553539e+00 
 3.76950000e+01  4.99909841e+00  1.52882375e+00  1.00000000e+00  4.97553539e+00 
 3.77050000e+01  4.99912525e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.77150000e+01  4.99909842e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.77250000e+01  4.99912525e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.77350000e+01  4.99909842e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.77450000e+01  4.99912524e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.77550000e+01  4.99909843e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.77650000e+01  4.99912524e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.77750000e+01  4.99909843e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.77850000e+01  4.99912524e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.77950000e+01  4.99909844e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.78050000e+01  4.99912523e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.78150000e+01  4.99909844e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.78250000e+01  4.99912523e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.78350000e+01  4.99909844e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.78450000e+01  4.99912522e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.78550000e+01  4.99909845e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.78650000e+01  4.99912522e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.78750000e+01  4.99909845e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.78850000e+01  4.99912521e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.78950000e+01  4.99909846e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.79050000e+01  4.99912521e+00  1.52882263e+00  1.00000000e+00  4.97553539e+00 
 3.79150000e+01  4.99909846e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.79250000e+01  4.99912521e+00  1.52882262e+00  1.00000000e+00  4.97553539e+00 
 3.79350000e+01  4.99909847e+00  1.52882376e+00  1.00000000e+00  4.97553539e+00 
 3.79450000e+01  4.99912520e+00  1.52882262e+00  1.00000000e+00  4.97553539e+00 
 3.79550000e+01  4.99909847e+00  1.52882377e+00  1.00000000e+00  4.97553539e+00 
 3.79650000e+01  4.99912520e+00  1.52882262e+00  1.00000000e+00  4.97553539e+00 
 3.79750000e+01  4.99909847e+00  1.52882377e+00  1.00000000e+00  4.97553539e+00 
