 time            V("/vd1")       V("/vd2")       V("/vcont")     V("/vload")    
 2.78280000e+00  4.99467126e+00  1.00536698e+00  9.81197200e+01  5.35062275e-11 
 2.79280000e+00  4.99467129e+00  1.00536678e+00  9.84687200e+01  9.06621677e-11 
 2.80280000e+00  4.99467126e+00  1.00536698e+00  9.88177200e+01  5.36403324e-11 
 2.81280000e+00  4.99467129e+00  1.00536678e+00  9.91667200e+01  9.04826554e-11 
 2.82280000e+00  4.99467125e+00  1.00536698e+00  9.95157200e+01  5.37992614e-11 
 2.83280000e+00  4.99467129e+00  1.00536678e+00  9.98647200e+01  9.03662440e-11 
 2.84280000e+00  4.99467126e+00  1.00536698e+00  1.00213720e+02  5.40086677e-11 
 2.85280000e+00  4.99467129e+00  1.00536678e+00  1.00562720e+02  9.00487647e-11 
 2.86280000e+00  4.99467125e+00  1.00536698e+00  1.00911720e+02  5.42272615e-11 
 2.87280000e+00  4.99467129e+00  1.00536678e+00  1.01260720e+02  8.99505211e-11 
 2.88280000e+00  4.99467125e+00  1.00536698e+00  1.01609720e+02  5.43527801e-11 
 2.89280000e+00  4.99467129e+00  1.00536678e+00  1.01958720e+02  8.97218894e-11 
 2.90280000e+00  4.99467125e+00  1.00536698e+00  1.02307720e+02  5.46631769e-11 
 2.91280000e+00  4.99467129e+00  1.00536678e+00  1.02656720e+02  8.94557193e-11 
 2.92280000e+00  4.99467125e+00  1.00536698e+00  1.03005720e+02  5.48432063e-11 
 2.93280000e+00  4.99467128e+00  1.00536678e+00  1.03354720e+02  8.92612119e-11 
 2.94280000e+00  4.99467125e+00  1.00536698e+00  1.03703720e+02  5.50025835e-11 
 2.95280000e+00  4.99467128e+00  1.00536678e+00  1.04052720e+02  8.91080188e-11 
 2.96280000e+00  4.99467125e+00  1.00536698e+00  1.04401720e+02  5.52400596e-11 
 2.97280000e+00  4.99467128e+00  1.00536679e+00  1.04750720e+02  8.89192805e-11 
 2.98280000e+00  4.99467125e+00  1.00536698e+00  1.05099720e+02  5.53638620e-11 
 2.99280000e+00  4.99467128e+00  1.00536679e+00  1.05448720e+02  8.87310914e-11 
 3.00280000e+00  4.99467124e+00  1.00536698e+00  1.05797720e+02  5.55692889e-11 
 3.01280000e+00  4.99467128e+00  1.00536679e+00  1.06146720e+02  8.85714020e-11 
 3.02280000e+00  4.99467124e+00  1.00536698e+00  1.06495720e+02  5.56679582e-11 
 3.03280000e+00  4.99467128e+00  1.00536679e+00  1.06844720e+02  8.84980163e-11 
 3.04280000e+00  4.99467124e+00  1.00536698e+00  1.07193720e+02  5.58074002e-11 
 3.05280000e+00  4.99467128e+00  1.00536679e+00  1.07542720e+02  8.83364810e-11 
 3.06280000e+00  4.99467124e+00  1.00536698e+00  1.07891720e+02  5.59996986e-11 
 3.07280000e+00  4.99467127e+00  1.00536679e+00  1.08240720e+02  8.80685361e-11 
 3.08280000e+00  4.99467124e+00  1.00536698e+00  1.08589720e+02  5.61623233e-11 
 3.09280000e+00  4.99467127e+00  1.00536679e+00  1.08938720e+02  8.80756195e-11 
 3.10280000e+00  4.99467124e+00  1.00536698e+00  1.09287720e+02  5.61560959e-11 
 3.11280000e+00  4.99467127e+00  1.00536679e+00  1.09636720e+02  8.79777309e-11 
 3.12280000e+00  4.99467124e+00  1.00536698e+00  1.09985720e+02  5.63585955e-11 
 3.13280000e+00  4.99467127e+00  1.00536679e+00  1.10334720e+02  8.76934547e-11 
 3.14280000e+00  4.99467123e+00  1.00536698e+00  1.10683720e+02  5.66017163e-11 
 3.15280000e+00  4.99467127e+00  1.00536679e+00  1.11032720e+02  8.75433809e-11 
 3.16280000e+00  4.99467123e+00  1.00536698e+00  1.11381720e+02  5.67112822e-11 
 3.17280000e+00  4.99467126e+00  1.00536679e+00  1.11730720e+02  8.74253965e-11 
 3.18280000e+00  4.99467123e+00  1.00536699e+00  1.12079720e+02  5.68182388e-11 
 3.19280000e+00  4.99467126e+00  1.00536679e+00  1.12428720e+02  8.72865182e-11 
 3.20280000e+00  4.99467123e+00  1.00536699e+00  1.12777720e+02  5.70514187e-11 
 3.21280000e+00  4.99467126e+00  1.00536679e+00  1.13126720e+02  8.70353997e-11 
 3.22280000e+00  4.99467122e+00  1.00536699e+00  1.13475720e+02  5.72438710e-11 
 3.23280000e+00  4.99467126e+00  1.00536680e+00  1.13824720e+02  8.68976838e-11 
 3.24280000e+00  4.99467122e+00  1.00536699e+00  1.14173720e+02  5.74121662e-11 
 3.25280000e+00  4.99467125e+00  1.00536680e+00  1.14522720e+02  8.66486063e-11 
 3.26280000e+00  4.99467122e+00  1.00536699e+00  1.14871720e+02  5.76328659e-11 
 3.27280000e+00  4.99467125e+00  1.00536680e+00  1.15220720e+02  8.64584030e-11 
 3.28280000e+00  4.99467121e+00  1.00536699e+00  1.15569720e+02  5.78038515e-11 
 3.29280000e+00  4.99467125e+00  1.00536680e+00  1.15918720e+02  8.63383279e-11 
 3.30280000e+00  4.99467121e+00  1.00536699e+00  1.16267720e+02  5.79564284e-11 
 3.31280000e+00  4.99467124e+00  1.00536680e+00  1.16616720e+02  8.61052972e-11 
 3.32280000e+00  4.99467121e+00  1.00536699e+00  1.16965720e+02  5.81602371e-11 
 3.33280000e+00  4.99467124e+00  1.00536680e+00  1.17314720e+02  8.59378761e-11 
 3.34280000e+00  4.99467120e+00  1.00536699e+00  1.17663720e+02  5.83190318e-11 
 3.35280000e+00  4.99467124e+00  1.00536680e+00  1.18012720e+02  8.57726306e-11 
 3.36280000e+00  4.99467120e+00  1.00536699e+00  1.18361720e+02  5.84677149e-11 
 3.37280000e+00  4.99467123e+00  1.00536680e+00  1.18710720e+02  8.56772589e-11 
 3.38280000e+00  4.99467120e+00  1.00536700e+00  1.19059720e+02  5.85300691e-11 
 3.39280000e+00  4.99467123e+00  1.00536681e+00  1.19408720e+02  8.56125755e-11 
 3.40280000e+00  4.99467119e+00  1.00536700e+00  1.19757720e+02  5.86127279e-11 
 3.41280000e+00  4.99467122e+00  1.00536681e+00  1.20106720e+02  8.54759099e-11 
 3.42280000e+00  4.99467119e+00  1.00536700e+00  1.20455720e+02  5.87276666e-11 
 3.43280000e+00  4.99467122e+00  1.00536681e+00  1.20804720e+02  8.53968245e-11 
 3.44280000e+00  4.99467118e+00  1.00536700e+00  1.21153720e+02  5.88164041e-11 
 3.45280000e+00  4.99467121e+00  1.00536681e+00  1.21502720e+02  8.51722880e-11 
 3.46280000e+00  4.99467118e+00  1.00536700e+00  1.21851720e+02  5.91364488e-11 
 3.47280000e+00  4.99467121e+00  1.00536681e+00  1.22200720e+02  8.49422917e-11 
 3.48280000e+00  4.99467117e+00  1.00536700e+00  1.22549720e+02  5.92267874e-11 
 3.49280000e+00  4.99467120e+00  1.00536682e+00  1.22898720e+02  8.48721353e-11 
 3.50280000e+00  4.99467116e+00  1.00536701e+00  1.23247720e+02  5.93677444e-11 
 3.51280000e+00  4.99467119e+00  1.00536682e+00  1.23596720e+02  8.46541246e-11 
 3.52280000e+00  4.99467116e+00  1.00536701e+00  1.23945720e+02  5.95687316e-11 
 3.53280000e+00  4.99467119e+00  1.00536682e+00  1.24294720e+02  8.44470778e-11 
 3.54280000e+00  4.99467115e+00  1.00536701e+00  1.24643720e+02  5.97580839e-11 
 3.55280000e+00  4.99467118e+00  1.00536682e+00  1.24992720e+02  8.42471137e-11 
 3.56280000e+00  4.99467114e+00  1.00536701e+00  1.25341720e+02  5.98571931e-11 
 3.57280000e+00  4.99467117e+00  1.00536683e+00  1.25690720e+02  8.41783685e-11 
 3.58280000e+00  4.99467113e+00  1.00536702e+00  1.26039720e+02  6.00194661e-11 
 3.59280000e+00  4.99467116e+00  1.00536683e+00  1.26388720e+02  8.40038783e-11 
 3.60280000e+00  4.99467112e+00  1.00536702e+00  1.26737720e+02  6.00954515e-11 
 3.61280000e+00  4.99467115e+00  1.00536684e+00  1.27086720e+02  8.38865031e-11 
 3.62280000e+00  4.99467110e+00  1.00536703e+00  1.27435720e+02  6.01531356e-11 
 3.63280000e+00  4.99467113e+00  1.00536684e+00  1.27784720e+02  8.38709321e-11 
 3.64280000e+00  4.99467109e+00  1.00536703e+00  1.28133720e+02  6.02263355e-11 
 3.65280000e+00  4.99467111e+00  1.00536685e+00  1.28482720e+02  8.36258526e-11 
 3.66280000e+00  4.99467108e+00  1.00536704e+00  1.28831720e+02  6.05046976e-11 
 3.67280000e+00  4.99467110e+00  1.00536685e+00  1.29180720e+02  8.34041632e-11 
 3.68280000e+00  4.99467106e+00  1.00536704e+00  1.29529720e+02  6.06338919e-11 
 3.69280000e+00  4.99467108e+00  1.00536686e+00  1.29878720e+02  8.31252512e-11 
 3.70280000e+00  4.99467103e+00  1.00536705e+00  1.30227720e+02  6.08487792e-11 
 3.71280000e+00  4.99467106e+00  1.00536687e+00  1.30576720e+02  8.30015407e-11 
 3.72280000e+00  4.99467101e+00  1.00536706e+00  1.30925720e+02  6.08309012e-11 
 3.73280000e+00  4.99467103e+00  1.00536688e+00  1.31274720e+02  8.29199969e-11 
 3.74280000e+00  4.99467098e+00  1.00536707e+00  1.31623720e+02  6.09457224e-11 
 3.75280000e+00  4.99467100e+00  1.00536689e+00  1.31972720e+02  8.27218490e-11 
 3.76280000e+00  4.99467094e+00  1.00536708e+00  1.32321720e+02  6.08978325e-11 
 3.77280000e+00  4.99467095e+00  1.00536690e+00  1.32670720e+02  8.26434468e-11 
 3.78280000e+00  4.99467089e+00  1.00536710e+00  1.33019720e+02  6.08537318e-11 
 3.79280000e+00  4.99467090e+00  1.00536692e+00  1.33368720e+02  8.25453643e-11 
 3.80280000e+00  4.99467084e+00  1.00536712e+00  1.33717720e+02  6.08884344e-11 
 3.81280000e+00  4.99467084e+00  1.00536694e+00  1.34066720e+02  8.22278701e-11 
 3.82280000e+00  4.99467077e+00  1.00536714e+00  1.34415720e+02  6.11021131e-11 
 3.83280000e+00  4.99467077e+00  1.00536697e+00  1.34764720e+02  8.19916807e-11 
 3.84280000e+00  4.99467070e+00  1.00536716e+00  1.35113720e+02  6.11756339e-11 
 3.85280000e+00  4.99467069e+00  1.00536699e+00  1.35462720e+02  8.17194753e-11 
 3.86280000e+00  4.99467062e+00  1.00536719e+00  1.35811720e+02  6.13806958e-11 
 3.87280000e+00  4.99467061e+00  1.00536702e+00  1.36160720e+02  8.14008953e-11 
 3.88280000e+00  4.99467053e+00  1.00536722e+00  1.36509720e+02  6.14361804e-11 
 3.89280000e+00  4.99467051e+00  1.00536706e+00  1.36858720e+02  8.12735903e-11 
 3.90280000e+00  4.99467042e+00  1.00536726e+00  1.37207720e+02  6.13764067e-11 
 3.91280000e+00  4.99467040e+00  1.00536710e+00  1.37556720e+02  8.11041381e-11 
 3.92280000e+00  4.99467031e+00  1.00536730e+00  1.37905720e+02  6.13477041e-11 
 3.93280000e+00  4.99467028e+00  1.00536714e+00  1.38254720e+02  8.09165853e-11 
 3.94280000e+00  4.99467017e+00  1.00536735e+00  1.38603720e+02  6.13008851e-11 
 3.95280000e+00  4.99467014e+00  1.00536719e+00  1.38952720e+02  8.07651320e-11 
 3.96280000e+00  4.99467003e+00  1.00536740e+00  1.39301720e+02  6.12224277e-11 
 3.97280000e+00  4.99466998e+00  1.00536724e+00  1.39650720e+02  8.05958999e-11 
 3.98280000e+00  4.99466987e+00  1.00536745e+00  1.39999720e+02  6.11527254e-11 
 3.99280000e+00  4.99466981e+00  1.00536730e+00  1.40348720e+02  8.03549952e-11 
 4.00280000e+00  4.99466969e+00  1.00536751e+00  1.40697720e+02  6.11163975e-11 
 4.01280000e+00  4.99466962e+00  1.00536737e+00  1.41046720e+02  8.00395342e-11 
 4.02280000e+00  4.99466948e+00  1.00536758e+00  1.41395720e+02  6.10918038e-11 
 4.03280000e+00  4.99466941e+00  1.00536744e+00  1.41744720e+02  7.97728990e-11 
 4.04280000e+00  4.99466926e+00  1.00536766e+00  1.42093720e+02  6.09532773e-11 
 4.05280000e+00  4.99466917e+00  1.00536752e+00  1.42442720e+02  7.95057746e-11 
 4.06280000e+00  4.99466900e+00  1.00536775e+00  1.42791720e+02  6.08531744e-11 
 4.07280000e+00  4.99466890e+00  1.00536761e+00  1.43140720e+02  7.92424812e-11 
 4.08280000e+00  4.99466873e+00  1.00536785e+00  1.43489720e+02  6.07292364e-11 
 4.09280000e+00  4.99466861e+00  1.00536772e+00  1.43838720e+02  7.88464756e-11 
 4.10280000e+00  4.99466841e+00  1.00536795e+00  1.44187720e+02  6.05808237e-11 
 4.11280000e+00  4.99466828e+00  1.00536783e+00  1.44536720e+02  7.85132808e-11 
 4.12280000e+00  4.99466807e+00  1.00536807e+00  1.44885720e+02  6.04355729e-11 
 4.13280000e+00  4.99466792e+00  1.00536795e+00  1.45234720e+02  7.81295113e-11 
 4.14280000e+00  4.99466769e+00  1.00536820e+00  1.45583720e+02  6.02126452e-11 
 4.15280000e+00  4.99466752e+00  1.00536809e+00  1.45932720e+02  7.76785501e-11 
 4.16280000e+00  4.99466727e+00  1.00536835e+00  1.46281720e+02  6.01849858e-11 
 4.17280000e+00  4.99466707e+00  1.00536825e+00  1.46630720e+02  7.70157438e-11 
 4.18280000e+00  4.99466680e+00  1.00536851e+00  1.46979720e+02  6.00552866e-11 
 4.19280000e+00  4.99466658e+00  1.00536842e+00  1.47328720e+02  7.64668496e-11 
 4.20280000e+00  4.99466629e+00  1.00536869e+00  1.47677720e+02  5.98433531e-11 
 4.21280000e+00  4.99466604e+00  1.00536860e+00  1.48026720e+02  7.58987707e-11 
 4.22280000e+00  4.99466572e+00  1.00536889e+00  1.48375720e+02  5.95939266e-11 
 4.23280000e+00  4.99466545e+00  1.00536881e+00  1.48724720e+02  7.53146759e-11 
 4.24280000e+00  4.99466509e+00  1.00536910e+00  1.49073720e+02  5.91760115e-11 
 4.25280000e+00  4.99466479e+00  1.00536904e+00  1.49422720e+02  7.48792382e-11 
 4.26280000e+00  4.99466440e+00  1.00536934e+00  1.49771720e+02  5.86947920e-11 
 4.27280000e+00  4.99466407e+00  1.00536929e+00  1.50120720e+02  7.42204639e-11 
 4.28280000e+00  4.99466364e+00  1.00536960e+00  1.50469720e+02  5.82713874e-11 
 4.29280000e+00  4.99466327e+00  1.00536956e+00  1.50818720e+02  7.35884658e-11 
 4.30280000e+00  4.99466281e+00  1.00536989e+00  1.51167720e+02  5.77298149e-11 
 4.31280000e+00  4.99466240e+00  1.00536987e+00  1.51516720e+02  7.28814739e-11 
 4.32280000e+00  4.99466189e+00  1.00537021e+00  1.51865720e+02  5.71846138e-11 
 4.33280000e+00  4.99466143e+00  1.00537020e+00  1.52214720e+02  7.20669925e-11 
 4.34280000e+00  4.99466089e+00  1.00537056e+00  1.52563720e+02  5.66925873e-11 
 4.35280000e+00  4.99466038e+00  1.00537056e+00  1.52912720e+02  7.10624394e-11 
 4.36280000e+00  4.99465979e+00  1.00537094e+00  1.53261720e+02  5.61997518e-11 
 4.37280000e+00  4.99465923e+00  1.00537096e+00  1.53610720e+02  7.00357828e-11 
 4.38280000e+00  4.99465858e+00  1.00537136e+00  1.53959720e+02  5.55022847e-11 
 4.39280000e+00  4.99465797e+00  1.00537140e+00  1.54308720e+02  6.91567980e-11 
 4.40280000e+00  4.99465726e+00  1.00537181e+00  1.54657720e+02  5.45773725e-11 
 4.41280000e+00  4.99465659e+00  1.00537188e+00  1.55006720e+02  6.82071458e-11 
 4.42280000e+00  4.99465582e+00  1.00537231e+00  1.55355720e+02  5.37133570e-11 
 4.43280000e+00  4.99465508e+00  1.00537240e+00  1.55704720e+02  6.70524826e-11 
 4.44280000e+00  4.99465424e+00  1.00537286e+00  1.56053720e+02  5.27261575e-11 
 4.45280000e+00  4.99465342e+00  1.00537297e+00  1.56402720e+02  6.58101238e-11 
 4.46280000e+00  4.99465251e+00  1.00537346e+00  1.56751720e+02  5.18732666e-11 
 4.47280000e+00  4.99465163e+00  1.00537359e+00  1.57100720e+02  6.43590782e-11 
 4.48280000e+00  4.99465063e+00  1.00537411e+00  1.57449720e+02  5.08431654e-11 
 4.49280000e+00  4.99464966e+00  1.00537427e+00  1.57798720e+02  6.29212831e-11 
 4.50280000e+00  4.99464859e+00  1.00537481e+00  1.58147720e+02  4.96697500e-11 
 4.51280000e+00  4.99464753e+00  1.00537501e+00  1.58496720e+02  6.13223534e-11 
 4.52280000e+00  4.99464636e+00  1.00537559e+00  1.58845720e+02  4.84583510e-11 
 4.53280000e+00  4.99464520e+00  1.00537582e+00  1.59194720e+02  5.96496721e-11 
 4.54280000e+00  4.99464393e+00  1.00537643e+00  1.59543720e+02  4.70794923e-11 
 4.55280000e+00  4.99464267e+00  1.00537670e+00  1.59892720e+02  5.79390948e-11 
 4.56280000e+00  4.99464129e+00  1.00537734e+00  1.60241720e+02  4.55015122e-11 
 4.57280000e+00  4.99463992e+00  1.00537765e+00  1.60590720e+02  5.60801195e-11 
 4.58280000e+00  4.99463843e+00  1.00537833e+00  1.60939720e+02  4.38303792e-11 
 4.59280000e+00  4.99463693e+00  1.00537868e+00  1.61288720e+02  5.40869990e-11 
 4.60280000e+00  4.99463532e+00  1.00537941e+00  1.61637720e+02  4.20792552e-11 
 4.61280000e+00  4.99463369e+00  1.00537981e+00  1.61986720e+02  5.19530935e-11 
 4.62280000e+00  4.99463194e+00  1.00538058e+00  1.62335720e+02  4.00695117e-11 
 4.63280000e+00  4.99463018e+00  1.00538103e+00  1.62684720e+02  4.98148657e-11 
 4.64280000e+00  4.99462828e+00  1.00538185e+00  1.63033720e+02  3.77855375e-11 
 4.65280000e+00  4.99462637e+00  1.00538235e+00  1.63382720e+02  4.75177990e-11 
 4.66280000e+00  4.99462432e+00  1.00538322e+00  1.63731720e+02  3.54687652e-11 
 4.67280000e+00  4.99462225e+00  1.00538378e+00  1.64080720e+02  4.49088240e-11 
 4.68280000e+00  4.99462003e+00  1.00538471e+00  1.64429720e+02  3.29867500e-11 
 4.69280000e+00  4.99461779e+00  1.00538532e+00  1.64778720e+02  4.22949110e-11 
 4.70280000e+00  4.99461540e+00  1.00538632e+00  1.65127720e+02  3.02601156e-11 
 4.71280000e+00  4.99461297e+00  1.00538700e+00  1.65476720e+02  3.93104154e-11 
 4.72280000e+00  4.99461038e+00  1.00538806e+00  1.65825720e+02  2.74392712e-11 
 4.73280000e+00  4.99460776e+00  1.00538881e+00  1.66174720e+02  3.61917177e-11 
 4.74280000e+00  4.99460497e+00  1.00538994e+00  1.66523720e+02  2.43231057e-11 
 4.75280000e+00  4.99460213e+00  1.00539076e+00  1.66872720e+02  3.28873194e-11 
 4.76280000e+00  4.99459912e+00  1.00539197e+00  1.67221720e+02  2.10683119e-11 
 4.77280000e+00  4.99459606e+00  1.00539287e+00  1.67570720e+02  2.92103988e-11 
 4.78280000e+00  4.99459282e+00  1.00539416e+00  1.67919720e+02  1.76353979e-11 
 4.79280000e+00  4.99458951e+00  1.00539514e+00  1.68268720e+02  2.53756136e-11 
 4.80280000e+00  4.99458602e+00  1.00539652e+00  1.68617720e+02  1.39438122e-11 
 4.81280000e+00  4.99458246e+00  1.00539759e+00  1.68966720e+02  2.12808477e-11 
 4.82280000e+00  4.99457870e+00  1.00539906e+00  1.69315720e+02  9.88034160e-12 
 4.83280000e+00  4.99457487e+00  1.00540023e+00  1.69664720e+02  1.69170800e-11 
 4.84280000e+00  4.99457082e+00  1.00540181e+00  1.70013720e+02  5.62670469e-12 
 4.85280000e+00  4.99456669e+00  1.00540308e+00  1.70362720e+02  1.22927197e-11 
 4.86280000e+00  4.99456235e+00  1.00540475e+00  1.70711720e+02  1.05289708e-12 
 4.87280000e+00  4.99455790e+00  1.00540614e+00  1.71060720e+02  7.38307796e-12 
 4.88280000e+00  4.99455324e+00  1.00540793e+00  1.71409720e+02 -3.79142032e-12 
 4.89280000e+00  4.99454846e+00  1.00540943e+00  1.71758720e+02  2.07444677e-12 
 4.90280000e+00  4.99454345e+00  1.00541134e+00  1.72107720e+02 -8.99422737e-12 
 4.91280000e+00  4.99453831e+00  1.00541296e+00  1.72456720e+02 -3.46494695e-12 
 4.92280000e+00  4.99453293e+00  1.00541500e+00  1.72805720e+02 -1.45633218e-11 
 4.93280000e+00  4.99452743e+00  1.00541676e+00  1.73154720e+02 -9.33287218e-12 
 4.94280000e+00  4.99452165e+00  1.00541894e+00  1.73503720e+02 -2.05854906e-11 
 4.95280000e+00  4.99451574e+00  1.00542084e+00  1.73852720e+02 -1.54922176e-11 
 4.96280000e+00  4.99450956e+00  1.00542316e+00  1.74201720e+02 -2.70005564e-11 
 4.97280000e+00  4.99450322e+00  1.00542521e+00  1.74550720e+02 -2.21317660e-11 
 4.98280000e+00  4.99449659e+00  1.00542769e+00  1.74899720e+02 -3.36507013e-11 
 4.99280000e+00  4.99448980e+00  1.00542990e+00  1.75248720e+02 -2.92335670e-11 
 5.00280000e+00  4.99448271e+00  1.00543254e+00  1.75597720e+02 -4.07590179e-11 
 5.01280000e+00  4.99447543e+00  1.00543492e+00  1.75946720e+02 -3.66890843e-11 
 5.02280000e+00  4.99446784e+00  1.00543774e+00  1.76295720e+02 -4.83772406e-11 
 5.03280000e+00  4.99446006e+00  1.00544031e+00  1.76644720e+02 -4.46826564e-11 
 5.04280000e+00  4.99445194e+00  1.00544331e+00  1.76993720e+02 -5.63938379e-11 
 5.05280000e+00  4.99444361e+00  1.00544607e+00  1.77342720e+02 -5.30879356e-11 
 5.06280000e+00  4.99443494e+00  1.00544927e+00  1.77691720e+02 -6.48339840e-11 
 5.07280000e+00  4.99442603e+00  1.00545223e+00  1.78040720e+02 -6.21008252e-11 
 5.08280000e+00  4.99441677e+00  1.00545565e+00  1.78389720e+02 -7.38762457e-11 
 5.09280000e+00  4.99440726e+00  1.00545883e+00  1.78738720e+02 -7.15038133e-11 
 5.10280000e+00  4.99439737e+00  1.00546247e+00  1.79087720e+02 -8.33200524e-11 
 5.11280000e+00  4.99438721e+00  1.00546587e+00  1.79436720e+02 -8.16315409e-11 
 5.12280000e+00  4.99437665e+00  1.00546975e+00  1.79785720e+02 -9.34299677e-11 
 5.13280000e+00  4.99436582e+00  1.00547340e+00  1.80134720e+02 -9.22151654e-11 
 5.14280000e+00  4.99435456e+00  1.00547753e+00  1.80483720e+02 -1.04107999e-10 
 5.15280000e+00  4.99434300e+00  1.00548145e+00  1.80832720e+02 -1.03448115e-10 
 5.16280000e+00  4.99433101e+00  1.00548584e+00  1.81181720e+02 -1.15267905e-10 
 5.17280000e+00  4.99431868e+00  1.00549003e+00  1.81530720e+02 -1.15387397e-10 
 5.18280000e+00  4.99430590e+00  1.00549471e+00  1.81879720e+02 -1.27212720e-10 
 5.19280000e+00  4.99429278e+00  1.00549918e+00  1.82228720e+02 -1.27781516e-10 
 5.20280000e+00  4.99427917e+00  1.00550416e+00  1.82577720e+02 -1.39784076e-10 
 5.21280000e+00  4.99426520e+00  1.00550895e+00  1.82926720e+02 -1.41084894e-10 
 5.22280000e+00  4.99425072e+00  1.00551424e+00  1.83275720e+02 -1.53086417e-10 
 5.23280000e+00  4.99423585e+00  1.00551936e+00  1.83624720e+02 -1.54901076e-10 
 5.24280000e+00  4.99422045e+00  1.00552499e+00  1.83973720e+02 -1.67076594e-10 
 5.25280000e+00  4.99420463e+00  1.00553045e+00  1.84322720e+02 -1.69686180e-10 
 5.26280000e+00  4.99418826e+00  1.00553644e+00  1.84671720e+02 -1.81788891e-10 
 5.27280000e+00  4.99417145e+00  1.00554226e+00  1.85020720e+02 -1.85101278e-10 
 5.28280000e+00  4.99415406e+00  1.00554863e+00  1.85369720e+02 -1.97396970e-10 
 5.29280000e+00  4.99413620e+00  1.00555484e+00  1.85718720e+02 -2.01306631e-10 
 5.30280000e+00  4.99411773e+00  1.00556160e+00  1.86067720e+02 -2.13854093e-10 
 5.31280000e+00  4.99409876e+00  1.00556822e+00  1.86416720e+02 -2.18401709e-10 
 5.32280000e+00  4.99407916e+00  1.00557540e+00  1.86765720e+02 -2.31187113e-10 
 5.33280000e+00  4.99405903e+00  1.00558246e+00  1.87114720e+02 -2.36321345e-10 
 5.34280000e+00  4.99403824e+00  1.00559009e+00  1.87463720e+02 -2.49365819e-10 
 5.35280000e+00  4.99401689e+00  1.00559760e+00  1.87812720e+02 -2.55277244e-10 
 5.36280000e+00  4.99399485e+00  1.00560570e+00  1.88161720e+02 -2.68433625e-10 
 5.37280000e+00  4.99397221e+00  1.00561369e+00  1.88510720e+02 -2.75141536e-10 
 5.38280000e+00  4.99394885e+00  1.00562229e+00  1.88859720e+02 -2.88542903e-10 
 5.39280000e+00  4.99392486e+00  1.00563079e+00  1.89208720e+02 -2.95974890e-10 
 5.40280000e+00  4.99390012e+00  1.00563991e+00  1.89557720e+02 -3.09698098e-10 
 5.41280000e+00  4.99387472e+00  1.00564896e+00  1.89906720e+02 -3.17829678e-10 
 5.42280000e+00  4.99384852e+00  1.00565864e+00  1.90255720e+02 -3.31881873e-10 
 5.43280000e+00  4.99382163e+00  1.00566825e+00  1.90604720e+02 -3.40709882e-10 
 5.44280000e+00  4.99379391e+00  1.00567851e+00  1.90953720e+02 -3.55194082e-10 
 5.45280000e+00  4.99376547e+00  1.00568873e+00  1.91302720e+02 -3.64728912e-10 
 5.46280000e+00  4.99373615e+00  1.00569961e+00  1.91651720e+02 -3.79675019e-10 
 5.47280000e+00  4.99370607e+00  1.00571047e+00  1.92000720e+02 -3.89850955e-10 
